BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
8;2048;20;1;b;b;7;47.639297;47.40414942857143;0.7085365113875813;142.275389;143.00913428571428;13625.31697;0.0;1.0;6777899584;2008;2008;569.440111427337;0.2498513674197384
8;2048;20;1;c;c;7;11.94193;11.884788714285715;0.17149372903764673;567.571556;570.4044248571429;13625.31697;9216.0;1.0;6777899584;2008;2008;49.970605421401736;11.358108108108109
8;2048;20;1;d;d;7;23.72905;23.642012857142856;0.3411421096984005;285.637212;286.7410317142857;13625.31697;9216.0;1.0;6777899584;2008;2008;25.14830859221081;11.358108108108109
8;2048;20;2;a;a;7;70.057977;69.86506685714285;1.0689131012109845;96.747006;97.03406328571428;13625.31697;0.0;1.0;6777899584;2008;2008;387.21824057237626;0.2498513674197384
8;2048;20;2;b;b;7;58.447913;58.215100428571425;0.9448355694091014;115.964784;116.45548814285713;13625.31697;0.0;1.0;6777899584;2008;2008;464.1350768503916;0.2498513674197384
8;2048;20;2;c;c;7;11.735549;11.681684857142857;0.1667969559838434;577.552826;580.3195478571429;13625.31697;10752.0;1.0;6777899584;2008;2008;30.349752533946212;19.029902579830416
8;2048;20;2;d;d;7;46.623898;46.486751857142856;0.6754680623055446;145.373935;145.82976328571428;13625.31697;10752.0;1.0;6777899584;2008;2008;7.639237028186705;19.029902579830416
8;2048;20;8;a;a;7;139.881091;139.29419985714284;2.099614373843571;48.454723;48.66856971428571;13625.31697;0.0;1.0;6777899584;2008;2008;193.93419366453185;0.2498513674197384
8;2048;20;8;b;b;7;144.761243;144.12968414285714;2.1791902410482873;46.821231;47.035819571428576;13625.31697;0.0;1.0;6777899584;2008;2008;187.39633640752862;0.2498513674197384
8;2048;20;8;c;c;7;46.808212;46.66949457142857;0.6546844494418288;144.801505;145.25685314285715;13625.31697;19968.0;1.0;6777899584;2008;2008;3.7709458331798706;38.399253731343286
8;2048;20;8;d;d;7;46.854895;46.69217542857143;0.6597947265361804;144.657236;145.18668057142858;13625.31697;19968.0;1.0;6777899584;2008;2008;3.767188721690658;38.399253731343286
8;4096;1;1;a;a;7;1.46216;1.4627068571428572;0.006050912064269684;103.167589;103.13054628571429;326.62441;0.0;1.0;150847524;4094;4094;458.5226240630301;0.225
8;4096;1;1;b;b;7;1.54811;1.5462315714285713;0.0031257189496787427;97.439772;97.55851371428571;326.62441;0.0;1.0;150847524;4094;4094;433.06576406069337;0.225
8;4096;1;1;c;c;7;1.193062;1.193242;0.0025119799627651056;126.437246;126.41868771428572;326.62441;400.0;1.0;150847524;4094;4094;144.0838313515978;0.8775258616380839
8;4096;1;1;d;d;7;1.420371;1.420814;0.0024342356774424137;106.202885;106.17005928571429;326.62441;400.0;1.0;150847524;4094;4094;121.02538280491504;0.8775258616380839
8;4096;1;2;a;a;7;1.63439;1.6334461428571427;0.012417277216692418;92.295892;92.35387085714285;326.62441;0.0;1.0;150847524;4094;4094;410.2040761384981;0.225
8;4096;1;2;b;b;7;1.522432;1.5223591428571428;0.008327288022490973;99.083256;99.09056285714284;326.62441;0.0;1.0;150847524;4094;4094;440.3700395157222;0.225
8;4096;1;2;c;c;7;0.837786;0.8384912857142857;0.004873853530636237;180.05504;179.90869214285712;326.62441;720.0;1.0;150847524;4094;4094;192.66875311833812;0.9345311900768889
8;4096;1;2;d;d;7;0.957594;0.9582005714285715;0.0038587617986924165;157.527702;157.4300792857143;326.62441;720.0;1.0;150847524;4094;4094;168.56327838311435;0.9345311900768889
8;4096;1;8;a;a;7;4.736153;4.7371;0.04715323654497814;31.850219;31.846583285714285;326.62441;0.0;1.0;150847524;4094;4094;141.55654177557187;0.225
8;4096;1;8;b;b;7;4.861839;4.854398714285715;0.022401468074766093;31.026848;31.07497057142857;326.62441;0.0;1.0;150847524;4094;4094;137.89708791261907;0.225
8;4096;1;8;c;c;7;1.037614;1.036954142857143;0.01012049675046596;145.379168;145.48380771428572;326.62441;2640.0;1.0;150847524;4094;4094;147.98457229759813;0.9823944982816899
