package;N;R;BS;k;mode;actualMode;nIter;sharedBytes;avgKernelMs;gflops;cpuMs;cpuGflops;valid
0;4096;1;32;2;c;c;20;8976;0,813808;185,360098;326,531375;0,461969;PASS
0;4096;1;32;2;d;d;20;8976;1,332070;113,242903;326,531375;0,461969;PASS
0;4096;1;32;8;a;a;20;0;4,930970;30,591858;326,531375;0,461969;PASS
0;4096;1;32;8;b;b;20;0;4,963070;30,393993;326,531375;0,461969;PASS
0;4096;1;32;8;c;c;20;35088;1,547469;97,480174;326,531375;0,461969;PASS
0;4096;1;32;8;d;d;20;35088;2,300109;65,582780;326,531375;0,461969;PASS
0;4096;20;8;1;a;a;20;0;233,028345;118,673802;55528,422916;0,498022;PASS
0;4096;20;8;1;b;b;20;0;209,306616;132,123676;55528,422916;0,498022;PASS
0;4096;20;8;1;c;c;20;9216;47,212076;585,747590;55528,422916;0,498022;PASS
0;4096;20;8;1;d;d;20;9216;94,040155;294,069694;55528,422916;0,498022;PASS
0;4096;20;8;2;a;a;20;0;291,693457;94,806239;55528,422916;0,498022;PASS
0;4096;20;8;2;b;b;20;0;243,089551;113,762025;55528,422916;0,498022;PASS
0;4096;20;8;2;c;c;20;10752;46,766260;591,331438;55528,422916;0,498022;PASS
0;4096;20;8;2;d;d;20;10752;186,159973;148,551588;55528,422916;0,498022;PASS
0;4096;20;8;8;a;a;20;0;564,283643;49,007906;55528,422916;0,498022;PASS
0;4096;20;8;8;b;b;20;0;588,112354;47,022239;55528,422916;0,498022;PASS
0;4096;20;8;8;c;c;20;19968;187,003857;147,881226;55528,422916;0,498022;PASS
0;4096;20;8;8;d;d;20;19968;187,093347;147,810492;55528,422916;0,498022;PASS
0;4096;20;16;1;a;a;20;0;159,464124;173,420573;55528,422916;0,498022;PASS
0;4096;20;16;1;b;b;20;0;145,534106;190,019785;55528,422916;0,498022;PASS
0;4096;20;16;1;c;c;20;12544;47,361017;583,905529;55528,422916;0,498022;PASS
0;4096;20;16;1;d;d;20;12544;94,501990;292,632565;55528,422916;0,498022;PASS
0;4096;20;16;2;a;a;20;0;195,821338;141,222402;55528,422916;0,498022;PASS
0;4096;20;16;2;b;b;20;0;184,868152;149,589636;55528,422916;0,498022;PASS
0;4096;20;16;2;c;c;20;16128;47,308646;584,551920;55528,422916;0,498022;PASS
0;4096;20;16;2;d;d;20;16128;187,707080;147,327206;55528,422916;0,498022;PASS
0;4096;20;16;8;a;a;20;0;589,490723;46,912290;55528,422916;0,498022;PASS
0;4096;20;16;8;b;b;20;0;592,356445;46,685336;55528,422916;0,498022;PASS
0;4096;20;16;8;c;c;20;37632;189,495813;145,936521;55528,422916;0,498022;PASS
0;4096;20;16;8;d;d;20;37632;377,845703;73,189557;55528,422916;0,498022;PASS
0;4096;20;32;1;a;a;20;0;123,864111;223,263699;55528,422916;0,498022;PASS
0;4096;20;32;1;b;b;20;0;119,256262;231,890209;55528,422916;0,498022;PASS
0;4096;20;32;1;c;c;20;20736;25,577209;1081,210976;55528,422916;0,498022;PASS
0;4096;20;32;1;d;d;20;20736;190,596765;145,093541;55528,422916;0,498022;PASS
0;4096;20;32;2;a;a;20;0;175,463867;157,607148;55528,422916;0,498022;PASS
0;4096;20;32;2;b;b;20;0;181,048865;152,745280;55528,422916;0,498022;PASS
0;4096;20;32;2;c;c;20;29952;47,708701;579,650238;55528,422916;0,498022;PASS
0;4096;20;32;2;d;d;20;29952;378,748462;73,015107;55528,422916;0,498022;PASS
0;4096;20;32;8;a;a;20;0;600,090234;46,083669;55528,422916;0,498022;PASS
0;4096;20;32;8;b;b;20;0;619,494629;44,640193;55528,422916;0,498022;PASS
0;4096;20;32;8;c;a;20;0;599,880127;46,099810;55528,422916;0,498022;PASS
0;4096;20;32;8;d;a;20;0;600,082080;46,084295;55528,422916;0,498022;PASS
